date,Firm,Sample,Turnout,name,value
2016-05-12,ncreportlarazn,1500,NA,pp,30.2
2016-05-12,ncreportlarazn,1500,NA,psoe,21
2016-05-12,ncreportlarazn,1500,NA,upo,NA
2016-05-12,ncreportlarazn,1500,NA,cs,14.7
2016-05-12,ncreportlarazn,1500,NA,up,NA
2016-05-12,ncreportlarazn,1500,NA,erc,2.2
2016-05-12,ncreportlarazn,1500,NA,dil,1.5
2016-05-12,ncreportlarazn,1500,NA,conv,1.1
2016-05-12,ncreportlarazn,1500,NA,pnv,NA
2016-05-12,ncreportlarazn,1500,NA,pacma,0.9
2016-05-12,ncreportlarazn,1500,NA,eh,0.3
2016-05-12,ncreportlarazn,1500,NA,cc,24.9
2016-05-12,ncreportlarazn,1500,NA,upo,5.3
2016-05-10,simplelgica,1035,71.7,pp,29.9
2016-05-10,simplelgica,1035,71.7,psoe,21.5
2016-05-10,simplelgica,1035,71.7,upo,14.2
2016-05-10,simplelgica,1035,71.7,cs,17.7
2016-05-10,simplelgica,1035,71.7,up,7.9
2016-05-10,simplelgica,1035,71.7,erc,NA
2016-05-10,simplelgica,1035,71.7,dil,NA
2016-05-10,simplelgica,1035,71.7,conv,NA
2016-05-10,simplelgica,1035,71.7,pnv,NA
2016-05-10,simplelgica,1035,71.7,pacma,NA
2016-05-10,simplelgica,1035,71.7,eh,NA
2016-05-10,simplelgica,1035,71.7,cc,NA
2016-05-10,simplelgica,1035,71.7,upo,8.4
2016-05-07,ncreportlarazn,2000,63.6,pp,30.2
2016-05-07,ncreportlarazn,2000,63.6,psoe,20.8
2016-05-07,ncreportlarazn,2000,63.6,upo,NA
2016-05-07,ncreportlarazn,2000,63.6,cs,15
2016-05-07,ncreportlarazn,2000,63.6,up,NA
2016-05-07,ncreportlarazn,2000,63.6,erc,2.1
2016-05-07,ncreportlarazn,2000,63.6,dil,1.5
2016-05-07,ncreportlarazn,2000,63.6,conv,1.2
2016-05-07,ncreportlarazn,2000,63.6,pnv,NA
2016-05-07,ncreportlarazn,2000,63.6,pacma,0.8
2016-05-07,ncreportlarazn,2000,63.6,eh,0.3
2016-05-07,ncreportlarazn,2000,63.6,cc,24.7
2016-05-07,ncreportlarazn,2000,63.6,upo,5.5
2016-05-06,celesteteleldiarioes,1100,64.5,pp,29.2
2016-05-06,celesteteleldiarioes,1100,64.5,psoe,22.4
2016-05-06,celesteteleldiarioes,1100,64.5,upo,NA
2016-05-06,celesteteleldiarioes,1100,64.5,cs,15.5
2016-05-06,celesteteleldiarioes,1100,64.5,up,NA
2016-05-06,celesteteleldiarioes,1100,64.5,erc,2.4
2016-05-06,celesteteleldiarioes,1100,64.5,dil,1.5
2016-05-06,celesteteleldiarioes,1100,64.5,conv,1.2
2016-05-06,celesteteleldiarioes,1100,64.5,pnv,NA
2016-05-06,celesteteleldiarioes,1100,64.5,pacma,0.9
2016-05-06,celesteteleldiarioes,1100,64.5,eh,0.3
2016-05-06,celesteteleldiarioes,1100,64.5,cc,24.2
2016-05-06,celesteteleldiarioes,1100,64.5,upo,5
2016-05-06,celesteteleldiarioes,1100,64.5,pp,29.1
2016-05-06,celesteteleldiarioes,1100,64.5,psoe,21.9
2016-05-06,celesteteleldiarioes,1100,64.5,upo,19.8
2016-05-06,celesteteleldiarioes,1100,64.5,cs,15.4
2016-05-06,celesteteleldiarioes,1100,64.5,up,5.3
2016-05-06,celesteteleldiarioes,1100,64.5,erc,2.4
2016-05-06,celesteteleldiarioes,1100,64.5,dil,1.5
2016-05-06,celesteteleldiarioes,1100,64.5,conv,1.2
2016-05-06,celesteteleldiarioes,1100,64.5,pnv,0.9
2016-05-06,celesteteleldiarioes,1100,64.5,pacma,0.9
2016-05-06,celesteteleldiarioes,1100,64.5,eh,0.3
2016-05-06,celesteteleldiarioes,1100,64.5,cc,NA
2016-05-06,celesteteleldiarioes,1100,64.5,upo,7.2
2016-05-02,encuestamos,1800,NA,pp,30
2016-05-02,encuestamos,1800,NA,psoe,22.8
2016-05-02,encuestamos,1800,NA,upo,19.1
2016-05-02,encuestamos,1800,NA,cs,14.1
2016-05-02,encuestamos,1800,NA,up,4.8
2016-05-02,encuestamos,1800,NA,erc,2.4
2016-05-02,encuestamos,1800,NA,dil,2.3
2016-05-02,encuestamos,1800,NA,conv,1.2
2016-05-02,encuestamos,1800,NA,pnv,NA
2016-05-02,encuestamos,1800,NA,pacma,0.6
2016-05-02,encuestamos,1800,NA,eh,0.3
2016-05-02,encuestamos,1800,NA,cc,NA
2016-05-02,encuestamos,1800,NA,upo,7.2
2016-04-30,ncreportlarazn,2000,63.9,pp,29.9
2016-04-30,ncreportlarazn,2000,63.9,psoe,20.4
2016-04-30,ncreportlarazn,2000,63.9,upo,20.9
2016-04-30,ncreportlarazn,2000,63.9,cs,15
2016-04-30,ncreportlarazn,2000,63.9,up,5
2016-04-30,ncreportlarazn,2000,63.9,erc,NA
2016-04-30,ncreportlarazn,2000,63.9,dil,NA
2016-04-30,ncreportlarazn,2000,63.9,conv,NA
2016-04-30,ncreportlarazn,2000,63.9,pnv,NA
2016-04-30,ncreportlarazn,2000,63.9,pacma,NA
2016-04-30,ncreportlarazn,2000,63.9,eh,NA
2016-04-30,ncreportlarazn,2000,63.9,cc,NA
2016-04-30,ncreportlarazn,2000,63.9,upo,9
2016-04-29,gadabc,800,69,pp,29.3
2016-04-29,gadabc,800,69,psoe,22.6
2016-04-29,gadabc,800,69,upo,17
2016-04-29,gadabc,800,69,cs,13.9
2016-04-29,gadabc,800,69,up,5.3
2016-04-29,gadabc,800,69,erc,2.1
2016-04-29,gadabc,800,69,dil,1.8
2016-04-29,gadabc,800,69,conv,1.3
2016-04-29,gadabc,800,69,pnv,NA
2016-04-29,gadabc,800,69,pacma,0.9
2016-04-29,gadabc,800,69,eh,0.4
2016-04-29,gadabc,800,69,cc,NA
2016-04-29,gadabc,800,69,upo,6.7
2016-04-29,invymarklasexta,1200,NA,pp,28.7
2016-04-29,invymarklasexta,1200,NA,psoe,19.4
2016-04-29,invymarklasexta,1200,NA,upo,20.7
2016-04-29,invymarklasexta,1200,NA,cs,15.4
2016-04-29,invymarklasexta,1200,NA,up,4.8
2016-04-29,invymarklasexta,1200,NA,erc,NA
2016-04-29,invymarklasexta,1200,NA,dil,NA
2016-04-29,invymarklasexta,1200,NA,conv,NA
2016-04-29,invymarklasexta,1200,NA,pnv,NA
2016-04-29,invymarklasexta,1200,NA,pacma,NA
2016-04-29,invymarklasexta,1200,NA,eh,NA
2016-04-29,invymarklasexta,1200,NA,cc,NA
2016-04-29,invymarklasexta,1200,NA,upo,8
2016-04-28,metroscopiaelpas,1200,70,pp,29
2016-04-28,metroscopiaelpas,1200,70,psoe,20.3
2016-04-28,metroscopiaelpas,1200,70,upo,18.1
2016-04-28,metroscopiaelpas,1200,70,cs,16.9
2016-04-28,metroscopiaelpas,1200,70,up,6.6
2016-04-28,metroscopiaelpas,1200,70,erc,NA
2016-04-28,metroscopiaelpas,1200,70,dil,NA
2016-04-28,metroscopiaelpas,1200,70,conv,NA
2016-04-28,metroscopiaelpas,1200,70,pnv,NA
2016-04-28,metroscopiaelpas,1200,70,pacma,NA
2016-04-28,metroscopiaelpas,1200,70,eh,NA
2016-04-28,metroscopiaelpas,1200,70,cc,NA
2016-04-28,metroscopiaelpas,1200,70,upo,8.7
2016-04-23,ncreportlarazn,2000,63.9,pp,29.9
2016-04-23,ncreportlarazn,2000,63.9,psoe,20.5
2016-04-23,ncreportlarazn,2000,63.9,upo,21.2
2016-04-23,ncreportlarazn,2000,63.9,cs,15.2
2016-04-23,ncreportlarazn,2000,63.9,up,4.6
2016-04-23,ncreportlarazn,2000,63.9,erc,NA
2016-04-23,ncreportlarazn,2000,63.9,dil,NA
2016-04-23,ncreportlarazn,2000,63.9,conv,NA
2016-04-23,ncreportlarazn,2000,63.9,pnv,NA
2016-04-23,ncreportlarazn,2000,63.9,pacma,NA
2016-04-23,ncreportlarazn,2000,63.9,eh,NA
2016-04-23,ncreportlarazn,2000,63.9,cc,NA
2016-04-23,ncreportlarazn,2000,63.9,upo,8.7
2016-04-22,netquestelespaol,1000,NA,pp,27.3
2016-04-22,netquestelespaol,1000,NA,psoe,20.2
2016-04-22,netquestelespaol,1000,NA,upo,18.7
2016-04-22,netquestelespaol,1000,NA,cs,17
2016-04-22,netquestelespaol,1000,NA,up,5.8
2016-04-22,netquestelespaol,1000,NA,erc,NA
2016-04-22,netquestelespaol,1000,NA,dil,NA
2016-04-22,netquestelespaol,1000,NA,conv,NA
2016-04-22,netquestelespaol,1000,NA,pnv,NA
2016-04-22,netquestelespaol,1000,NA,pacma,NA
2016-04-22,netquestelespaol,1000,NA,eh,NA
2016-04-22,netquestelespaol,1000,NA,cc,NA
2016-04-22,netquestelespaol,1000,NA,upo,7.1
2016-04-22,sigmadoselmundo,800,NA,pp,29.5
2016-04-22,sigmadoselmundo,800,NA,psoe,22.2
2016-04-22,sigmadoselmundo,800,NA,upo,18.6
2016-04-22,sigmadoselmundo,800,NA,cs,14.7
2016-04-22,sigmadoselmundo,800,NA,up,4.5
2016-04-22,sigmadoselmundo,800,NA,erc,2.6
2016-04-22,sigmadoselmundo,800,NA,dil,1.9
2016-04-22,sigmadoselmundo,800,NA,conv,1.1
2016-04-22,sigmadoselmundo,800,NA,pnv,NA
2016-04-22,sigmadoselmundo,800,NA,pacma,NA
2016-04-22,sigmadoselmundo,800,NA,eh,NA
2016-04-22,sigmadoselmundo,800,NA,cc,NA
2016-04-22,sigmadoselmundo,800,NA,upo,7.3
2016-04-20,encuestamos,2000,NA,pp,30.3
2016-04-20,encuestamos,2000,NA,psoe,23
2016-04-20,encuestamos,2000,NA,upo,19.4
2016-04-20,encuestamos,2000,NA,cs,14.2
2016-04-20,encuestamos,2000,NA,up,4.4
2016-04-20,encuestamos,2000,NA,erc,2.6
2016-04-20,encuestamos,2000,NA,dil,2.2
2016-04-20,encuestamos,2000,NA,conv,1.1
2016-04-20,encuestamos,2000,NA,pnv,NA
2016-04-20,encuestamos,2000,NA,pacma,0.6
2016-04-20,encuestamos,2000,NA,eh,0.3
2016-04-20,encuestamos,2000,NA,cc,NA
2016-04-20,encuestamos,2000,NA,upo,7.3
2016-04-16,ncreportlarazn,2400,64.2,pp,29.8
2016-04-16,ncreportlarazn,2400,64.2,psoe,20.7
2016-04-16,ncreportlarazn,2400,64.2,upo,20.9
2016-04-16,ncreportlarazn,2400,64.2,cs,15.4
2016-04-16,ncreportlarazn,2400,64.2,up,4.5
2016-04-16,ncreportlarazn,2400,64.2,erc,2.2
2016-04-16,ncreportlarazn,2400,64.2,dil,1.5
2016-04-16,ncreportlarazn,2400,64.2,conv,1.2
2016-04-16,ncreportlarazn,2400,64.2,pnv,NA
2016-04-16,ncreportlarazn,2400,64.2,pacma,0.7
2016-04-16,ncreportlarazn,2400,64.2,eh,0.3
2016-04-16,ncreportlarazn,2400,64.2,cc,NA
2016-04-16,ncreportlarazn,2400,64.2,upo,8.9
2016-04-15,invymarklasexta,NA,NA,pp,28.6
2016-04-15,invymarklasexta,NA,NA,psoe,20.4
2016-04-15,invymarklasexta,NA,NA,upo,19.2
2016-04-15,invymarklasexta,NA,NA,cs,15.8
2016-04-15,invymarklasexta,NA,NA,up,5.4
2016-04-15,invymarklasexta,NA,NA,erc,NA
2016-04-15,invymarklasexta,NA,NA,dil,NA
2016-04-15,invymarklasexta,NA,NA,conv,NA
2016-04-15,invymarklasexta,NA,NA,pnv,NA
2016-04-15,invymarklasexta,NA,NA,pacma,NA
2016-04-15,invymarklasexta,NA,NA,eh,NA
2016-04-15,invymarklasexta,NA,NA,cc,NA
2016-04-15,invymarklasexta,NA,NA,upo,8.2
2016-04-14,tnsdemoscopia,1000,68,pp,29.4
2016-04-14,tnsdemoscopia,1000,68,psoe,22.3
2016-04-14,tnsdemoscopia,1000,68,upo,17.5
2016-04-14,tnsdemoscopia,1000,68,cs,15.8
2016-04-14,tnsdemoscopia,1000,68,up,6
2016-04-14,tnsdemoscopia,1000,68,erc,NA
2016-04-14,tnsdemoscopia,1000,68,dil,NA
2016-04-14,tnsdemoscopia,1000,68,conv,NA
2016-04-14,tnsdemoscopia,1000,68,pnv,NA
2016-04-14,tnsdemoscopia,1000,68,pacma,NA
2016-04-14,tnsdemoscopia,1000,68,eh,NA
2016-04-14,tnsdemoscopia,1000,68,cc,NA
2016-04-14,tnsdemoscopia,1000,68,upo,7.1
2016-04-14,ncreport,955,NA,pp,30.7
2016-04-14,ncreport,955,NA,psoe,21.2
2016-04-14,ncreport,955,NA,upo,21.9
2016-04-14,ncreport,955,NA,cs,14.5
2016-04-14,ncreport,955,NA,up,4.9
2016-04-14,ncreport,955,NA,erc,NA
2016-04-14,ncreport,955,NA,dil,NA
2016-04-14,ncreport,955,NA,conv,NA
2016-04-14,ncreport,955,NA,pnv,NA
2016-04-14,ncreport,955,NA,pacma,NA
2016-04-14,ncreport,955,NA,eh,NA
2016-04-14,ncreport,955,NA,cc,NA
2016-04-14,ncreport,955,NA,upo,8.8
2016-04-13,jmapblico,NA,66.9,pp,27.9
2016-04-13,jmapblico,NA,66.9,psoe,19.8
2016-04-13,jmapblico,NA,66.9,upo,20.9
2016-04-13,jmapblico,NA,66.9,cs,17
2016-04-13,jmapblico,NA,66.9,up,3.6
2016-04-13,jmapblico,NA,66.9,erc,2.4
2016-04-13,jmapblico,NA,66.9,dil,2.4
2016-04-13,jmapblico,NA,66.9,conv,1.3
2016-04-13,jmapblico,NA,66.9,pnv,NA
2016-04-13,jmapblico,NA,66.9,pacma,0.9
2016-04-13,jmapblico,NA,66.9,eh,0.4
2016-04-13,jmapblico,NA,66.9,cc,NA
2016-04-13,jmapblico,NA,66.9,upo,7
2016-04-12,simplelgica,1047,73.8,pp,28.3
2016-04-12,simplelgica,1047,73.8,psoe,20.6
2016-04-12,simplelgica,1047,73.8,upo,16.9
2016-04-12,simplelgica,1047,73.8,cs,17.7
2016-04-12,simplelgica,1047,73.8,up,6.9
2016-04-12,simplelgica,1047,73.8,erc,NA
2016-04-12,simplelgica,1047,73.8,dil,NA
2016-04-12,simplelgica,1047,73.8,conv,NA
2016-04-12,simplelgica,1047,73.8,pnv,NA
2016-04-12,simplelgica,1047,73.8,pacma,NA
2016-04-12,simplelgica,1047,73.8,eh,NA
2016-04-12,simplelgica,1047,73.8,cc,NA
2016-04-12,simplelgica,1047,73.8,upo,7.7
2016-04-10,imopllorentecuenca,1027,69,pp,28.8
2016-04-10,imopllorentecuenca,1027,69,psoe,22.2
2016-04-10,imopllorentecuenca,1027,69,upo,15.6
2016-04-10,imopllorentecuenca,1027,69,cs,16.6
2016-04-10,imopllorentecuenca,1027,69,up,7.5
2016-04-10,imopllorentecuenca,1027,69,erc,2.2
2016-04-10,imopllorentecuenca,1027,69,dil,1.7
2016-04-10,imopllorentecuenca,1027,69,conv,1.1
2016-04-10,imopllorentecuenca,1027,69,pnv,NA
2016-04-10,imopllorentecuenca,1027,69,pacma,0.7
2016-04-10,imopllorentecuenca,1027,69,eh,NA
2016-04-10,imopllorentecuenca,1027,69,cc,NA
2016-04-10,imopllorentecuenca,1027,69,upo,6.6
2016-04-10,advicestrategiceuropapress,2500,NA,pp,29.1
2016-04-10,advicestrategiceuropapress,2500,NA,psoe,21.7
2016-04-10,advicestrategiceuropapress,2500,NA,upo,17.4
2016-04-10,advicestrategiceuropapress,2500,NA,cs,16
